,region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
10535,United Kingdom,Historical,EV stock share,Vans,EV,2019,percent,0.239999994635582,41045,256,6.5479440078736255,1707,136.1343669746591,74,289.06,1748.5623568213707,6,270,83422
10536,United Kingdom,Historical,EV sales share,Vans,EV,2019,percent,0.97000002861023,59521,133,4.52,3765,200.3,102.24663140922786,639.1,1236,6,269,26616
10537,United Kingdom,Historical,EV stock share,Cars,EV,2019,percent,0.759999990463257,55079.99981860688,134,9.18,2210.990849937235,87.37,99.10363770239195,619.4,1749.463618858449,2,149,64857
10538,United Kingdom,Historical,EV charging points,EV,Publicly available fast,2019,charging points,2800,70143,165,3.96,1562.0162126434298,10.69,65,393.94,1750.923019687081,5,87,54582
10539,United Kingdom,Historical,EV charging points,EV,Publicly available slow,2019,charging points,14000,31706,328,6.554684611559836,3686,483.6,44,134.15,1277,4,282,44682
10540,United Kingdom,Historical,EV stock share,Trucks,EV,2019,percent,0.054999999701977,65628,165,6.39824731579471,173,11.42,37,224.24,1378,4,88,57501
10541,United Kingdom,Historical,EV sales share,Trucks,EV,2019,percent,0.035999998450279,77515,420,6.384168848398057,665,169.99634191041048,88,209.52,2336,4.54818154541154,231,7265
10542,United Kingdom,Historical,EV stock,Buses,BEV,2019,Vehicles,510,79610,106,7.3,2163.114547699056,42.48,59,390.09033463442927,1742,7,185.07985351272848,93120
10543,United Kingdom,Historical,EV sales,Buses,BEV,2019,Vehicles,120,52841,418.0037577771084,6.38,3586,568.02,70,176.77,2383,4,117,29633
10544,United Kingdom,Historical,EV stock,Cars,PHEV,2019,Vehicles,160000,76231,115,1.52,2230.1804107516773,60.77,27,234.78,2016,2,185.31090157519623,50172.40001742779
10545,United Kingdom,Historical,EV sales,Cars,PHEV,2019,Vehicles,37000,78095,382.2870831169747,8.93,2858.3473309219453,442.18,56,190.48,1995,5,185.16813527817988,83721
10546,United Kingdom,Historical,EV stock,Cars,BEV,2019,Vehicles,91000,52419,308,5.84,4657,573.74,56.457367736508004,217.53,1512,7,187.0379851406691,88891
10547,United Kingdom,Historical,EV sales,Cars,FCEV,2019,Vehicles,68,63944,178,3.91,56,3.99,57,320.22,2298,3,99,50175.09753979394
10548,United Kingdom,Historical,EV stock,Vans,PHEV,2019,Vehicles,590,37347,209,4.01,2238.7854197225524,156.08,79,377.99,1210,4.445103771450341,109,12118
10549,United Kingdom,Historical,EV sales,Cars,BEV,2019,Vehicles,38000,40878,567,4.71,3573,810.36,60,105.82,1847,4.498435862198101,295,50174.790323683614
10550,United Kingdom,Historical,EV sales,Vans,PHEV,2019,Vehicles,210,40175,389.82847147817523,7.72,263,49.23,61,130.34,1689,3,75,11697
10551,United Kingdom,Historical,EV stock,Vans,FCEV,2019,Vehicles,4,77513,535,10.03,3262,698.07,64.38983550572674,127.1,1649,4,125,50174.882098117734
10552,United Kingdom,Historical,EV stock,Cars,FCEV,2019,Vehicles,170,68271,255,2.23,1606,163.81,25,98.04,1682,4.5576604269981225,294,55487
10553,United Kingdom,Historical,EV sales,Trucks,BEV,2019,Vehicles,20,31903,103,6.4843717244714085,1268,52.24,97,941.75,1195,4.375026330957721,94,50175.53081695602
10554,United Kingdom,Historical,EV stock,Trucks,BEV,2019,Vehicles,340,70314,256,6.412472729264217,3293,337.2,82,320.31,2472,7,199,2277
10555,United Kingdom,Historical,EV stock,Buses,PHEV,2019,Vehicles,220,37492,308.63975950562286,11.67,2170,341.99,31,139.5627732267723,1763,3,187.91233876948036,21121
10556,United Kingdom,Historical,EV stock,Vans,BEV,2019,Vehicles,10000,55079.38819259115,225,9.62,940,84.6,95,422.22,2091,4,154,76648
10557,United Kingdom,Historical,EV sales,Vans,BEV,2019,Vehicles,3500,73159,400,11.27,2962,473.92,28,70,2366,4.557424499165616,273,74332
10558,United Kingdom,Historical,EV sales,Vans,BEV,2020,Vehicles,5700,64564,427,1.48,704,120.24,47,110.07,1750.5239109836775,4.545237386027421,164,58632
10559,United Kingdom,Historical,EV stock,Vans,BEV,2020,Vehicles,16000,35203,255,8.76,987,100.67,32,125.49,1830,3,220,78899
10560,United Kingdom,Historical,EV stock,Buses,PHEV,2020,Vehicles,220,46623,470,2.12,1765,331.82,93,197.87,2274,7,292,30333
10561,United Kingdom,Historical,EV stock,Trucks,BEV,2020,Vehicles,320,55080.71061914137,582,6.451487266253945,2051,477.47,96,164.95,1748.9610830737292,4,227,50175.19810457824
10562,United Kingdom,Historical,EV sales,Trucks,BEV,2020,Vehicles,16,55082.082243132674,336.07973233338146,3.8,3097,332,30,111.94,1172,5,277,23257
10563,United Kingdom,Historical,EV stock,Cars,FCEV,2020,Vehicles,230,55080.727806105926,213,10.56,1453.560504540857,34.59,32,150.23,1749.0446750077922,4,199,50175.20514346289
10564,United Kingdom,Historical,EV stock,Vans,FCEV,2020,Vehicles,4,50685,576,11.58,1347,310.35,76,131.94,2437,2,196,50175.270506274755
10565,United Kingdom,Historical,EV sales,Vans,PHEV,2020,Vehicles,560,77955,483,4.74,4083,788.84,85,213.03214912482187,2004,4.4645201979300255,185.23585890091258,50174.86050142983
10566,United Kingdom,Historical,EV sales,Cars,BEV,2020,Vehicles,110000,78351,198,1.02,4094,417.26419284879125,90,454.55,1520,7,88,62014
10567,United Kingdom,Historical,EV stock,Vans,PHEV,2020,Vehicles,1100,55081.41350272676,307,2.56,1046,128.45,34,110.75,1206,7,108,35236
10568,United Kingdom,Historical,EV sales,Cars,FCEV,2020,Vehicles,57,45940,376.5624947479239,11.12,318,54.31,51,119.44,2073,4.557168294671677,98,46890
10569,United Kingdom,Historical,EV stock,Cars,BEV,2020,Vehicles,190000,55080.74848099049,468,4.69,3404,637.23,29,61.97,2226,6,226,63198
10570,United Kingdom,Historical,EV sales,Cars,PHEV,2020,Vehicles,68000,40561,402,6.461398281053349,198,86.44637544041905,54,134.33,2001,6,92,73486
10571,United Kingdom,Historical,EV stock,Cars,PHEV,2020,Vehicles,220000,55081.54754890166,353,6.459979109144867,4786,675.78,55.56047079381685,184.14,2326,4.49514645249139,215,50171.729213401406
10572,United Kingdom,Historical,EV sales,Buses,BEV,2020,Vehicles,300,40344,384,8.83,1414,217.19,65,169.27,1254,4.499384547898031,192,15154
10573,United Kingdom,Historical,EV stock,Buses,BEV,2020,Vehicles,820,35656,336,3.97,197,26.48,65,193.45,1090,3,279,6464
10574,United Kingdom,Historical,EV sales,Buses,FCEV,2020,Vehicles,18,55080.79279035168,435,6.4590862571923005,4278,681.2795025231785,68.78768518867861,182.8773401095359,1014,2,186.82686451741912,50175.18319230031
10575,United Kingdom,Historical,EV sales share,Trucks,EV,2020,percent,0.032999999821186,45523,506,8.78,4622,935.49,46,90.91,2368,6,187.50029157284183,50175.31344492137
10576,United Kingdom,Historical,EV stock share,Trucks,EV,2020,percent,0.043999999761582,55080.67902605748,453,4.46,1307,236.83,55,121.41,1011,7,219,50175.20918268886
10577,United Kingdom,Historical,EV charging points,EV,Publicly available fast,2020,charging points,3900,53913,101,3.6,1846,74.58,44,344.0015320382719,1511,2,84,61799
10578,United Kingdom,Historical,EV charging points,EV,Publicly available slow,2020,charging points,17000,70130,159,5.42,4239,269.6,32,201.26,1147,6,243,81511
10579,United Kingdom,Historical,EV stock share,Cars,EV,2020,percent,1.29999995231628,35101,572,11.05,2451,560.79,56,97.9,1323,6,188.08962920212403,70503
10580,United Kingdom,Historical,EV sales share,Vans,EV,2020,percent,2.09999990463257,44339,561,5.54,924,358.62305761963364,68,121.21,2448,2,254,18544
10581,United Kingdom,Historical,EV stock share,Vans,EV,2020,percent,0.319999992847443,45105,268,11.01,2376,254.71,32,173.2533235317041,1370,3,264,77026
10582,United Kingdom,Historical,EV sales share,Cars,EV,2020,percent,11,55796,341,1.7,2505.4505782539563,337.5818464608136,37,108.5,1488,2,230,57622
10583,United Kingdom,Historical,EV sales share,Buses,EV,2020,percent,11,58011,303,4.09,2499.7822389086714,296.75498045056963,28,92.41,1830,5,199,50175.15886325453
10584,United Kingdom,Historical,EV stock share,Buses,EV,2020,percent,0.959999978542328,35206,378,2.86,242,36.59,44,116.4,1816,2,186,52427
10585,United Kingdom,Historical,EV stock share,Buses,EV,2021,percent,2,63825,218,6.43191362273396,3862,336.77,51,233.94,2176,5,83,52765
10586,United Kingdom,Historical,EV sales share,Buses,EV,2021,percent,8.69999980926514,57559,128,2.65,1180,60.42,66,406.8306472757241,1365,6,290,50175.17656465825
10587,United Kingdom,Historical,EV sales share,Cars,EV,2021,percent,19,65930,375,1.64,2047,307.05,49.07652985284702,128,1288,2,185.93830502232854,22582
10588,United Kingdom,Historical,EV stock share,Vans,EV,2021,percent,0.560000002384186,78564,146,6.430651564544407,473,-158.00385163144506,28.1962129196258,136.99,1231,4,133,50174.89203048698
10589,United Kingdom,Historical,EV sales share,Vans,EV,2021,percent,3.79999995231628,63016,503,2.19,4581,921.7,93,232.60409813781754,1953,2,186.28130019612698,50175.07151472753
10590,United Kingdom,Historical,EV stock share,Cars,EV,2021,percent,2.09999990463257,57994,207,6.485174687036725,930,-18.64524088988412,66,318.84,1398,2,176,73697
10591,United Kingdom,Historical,EV charging points,EV,Publicly available fast,2021,charging points,5200,33846,341,6.53184825323391,676.7334348548848,46.51,72,211.14,1509,7,188.22642213715824,70975
10592,United Kingdom,Historical,EV charging points,EV,Publicly available slow,2021,charging points,23000,63533,334,1.19,393,52.5,80,239.52,2310,7,263,50174.740486467956
10593,United Kingdom,Historical,EV stock share,Trucks,EV,2021,percent,0.061000000685454,55082.38742529942,507,10.88,5306.0591317086055,958.23,27,53.25,1747.3829170768736,5,272,16731
10594,United Kingdom,Historical,EV sales share,Trucks,EV,2021,percent,0.340000003576279,55612,392,4.66,2970,453.432295769715,78,198.98,1747.298320851192,7,186.7149637081046,4438
10595,United Kingdom,Historical,EV sales,Buses,FCEV,2021,Vehicles,15,39810,351,3.46,2407,330.3071294505106,35,99.72,1578,7,199,49750
10596,United Kingdom,Historical,EV stock,Buses,BEV,2021,Vehicles,1400,57997,356,11.34,493,69.1870703875586,40.64494857905235,89.89,1001,4,157,5300
10597,United Kingdom,Historical,EV sales,Buses,BEV,2021,Vehicles,540,55080.64306869761,382.4247216653704,6.2,326,71.85,52.2945574266517,148.82,1004,7,186.59840155204668,50175.209276317226
10598,United Kingdom,Historical,EV stock,Cars,PHEV,2021,Vehicles,330000,76676,169,7.97,1899.760468609235,58.61,34.24359493762444,153.85,2207,7,283,59928
10599,United Kingdom,Historical,EV sales,Cars,PHEV,2021,Vehicles,120000,41474,440,8.92,4778,840.93,62,140.91,2097,2,187.78449479217312,39567
10600,United Kingdom,Historical,EV stock,Cars,BEV,2021,Vehicles,380000,55082.07331023309,283,5.17,4645,525.81,80,342.97134258215743,2088,2,124,50169.22075104189
10601,United Kingdom,Historical,EV sales,Cars,FCEV,2021,Vehicles,12,60530,396,4.2,213,33.74,29,73.23,2262,6,130,54849
10602,United Kingdom,Historical,EV stock,Vans,PHEV,2021,Vehicles,2300,38935,171,6.15,3214,219.84,97,567.25,1385,4,235,54837
10603,United Kingdom,Historical,EV sales,Cars,BEV,2021,Vehicles,190000,47956,140,6.71,3852,215.71,26,185.71,1881,7,174,41189
10604,United Kingdom,Historical,EV sales,Vans,PHEV,2021,Vehicles,1200,55081.16881990581,390.3554120222059,4.2,2636,392.24,51,137.1,1641,4,167,41433
10605,United Kingdom,Historical,EV stock,Vans,FCEV,2021,Vehicles,5,55079.26291329048,270,8.88,4877,582.5189513921885,28,103.7,1749.7294129900044,7,209,81523
10606,United Kingdom,Historical,EV stock,Cars,FCEV,2021,Vehicles,240,65207,423,1.65,2472,418.26,51.15837594512894,111.11,1354,4,211,72064
10607,United Kingdom,Historical,EV sales,Trucks,BEV,2021,Vehicles,140,55561,519.9730807734766,7.76,2812,633.26,97,172.29,1361,4,137,50175.187406566394
10608,United Kingdom,Historical,EV stock,Trucks,BEV,2021,Vehicles,450,68020,189,5.45,1805.129046973867,71.44,43,227.51,2353,4,89,50462
10609,United Kingdom,Historical,EV stock,Buses,PHEV,2021,Vehicles,220,39548,511,1.61,4622,944.74,73,150.42710642649575,1923,4.45780173979171,249,41295
10610,United Kingdom,Historical,EV stock,Vans,BEV,2021,Vehicles,28000,55080.83017139476,554,1.28,117,25.93,53.41616371230922,46.93,1641,5,275,48085
10611,United Kingdom,Historical,EV sales,Vans,BEV,2021,Vehicles,12000,55079.64493674031,571,6.489461107459699,810,185,28,-74.56483947468095,1749.864779109321,5,219,71473
10612,United Kingdom,Historical,EV sales,Vans,BEV,2022,Vehicles,17000,66430,465,9.72,4615,858.39,38,81.72,1423,3,117,50174.75698699028
10613,United Kingdom,Historical,EV stock,Vans,BEV,2022,Vehicles,39000,31693,377.97132507692424,6.574608188408387,2841,387.51,70,205.28,1432,4,293,87005
10614,United Kingdom,Historical,EV stock,Buses,PHEV,2022,Vehicles,220,77646,188,6.98,4354,327.42,39,207.45,1553,4,185.2856334326947,50174.86797782799
10615,United Kingdom,Historical,EV stock,Buses,FCEV,2022,Vehicles,37,64387,599,1.14,3901,934.68,23,38.4,1747,5,151,12117
10616,United Kingdom,Historical,EV sales,Buses,FCEV,2022,Vehicles,65,40421,459,6.461328525432904,4122,756.8,76,165.58,1726,7,187.8115137122192,50175.38703981588
10617,United Kingdom,Historical,EV stock,Trucks,BEV,2022,Vehicles,950,72463,201,4.63,1661,133.54,34,169.15,2010,4,192,50174.951709355315
10618,United Kingdom,Historical,EV sales,Trucks,BEV,2022,Vehicles,510,50947,268,7.45,2761.461411138441,301.34,82,305.97,1748.229194065299,3,101,45304
10619,United Kingdom,Historical,EV stock,Cars,PHEV,2022,Vehicles,400000,70576,449,8.48,3101,556.94,59.74376475816216,151.45,1803,7,169,61559
10620,United Kingdom,Historical,EV stock,Cars,FCEV,2022,Vehicles,190,53949,152,9.07,2387.8044577395744,130.54,74,486.84,1237,3,204,99661
10621,United Kingdom,Historical,EV stock,Vans,FCEV,2022,Vehicles,5,34576,584,9.08,1458,340.59,81,138.7,2158,3,208,50175.49219241243
10622,United Kingdom,Historical,EV sales,Vans,PHEV,2022,Vehicles,410,55078.58605759342,175,11.37,2639,184.73,47,298.1843091167873,2168,2,175,93498
10623,United Kingdom,Historical,EV sales,Cars,BEV,2022,Vehicles,270000,43961,498,2.76,2136,452.1710405665283,73.25603665420027,156.8124357773712,1055,4,247,16346
10624,United Kingdom,Historical,EV stock,Vans,PHEV,2022,Vehicles,2700,36478,222,8.64,4433,393.65,63.07024950382542,319.82,1746.5232553828805,3,188.12634012534127,50175.39811515438
10625,United Kingdom,Historical,EV sales,Cars,FCEV,2022,Vehicles,7,60876,142,2.07,1085,61.63,63,383.46670923686236,2369,4.580651846352559,271,50175.13220883246
10626,United Kingdom,Historical,EV stock,Cars,BEV,2022,Vehicles,550000,34839,585,8.7,2553.11595078631,602.1423054041381,82,123.54634919112274,1299,4,139,88255
10627,United Kingdom,Historical,EV sales,Cars,PHEV,2022,Vehicles,100000,39481,348,7.82,3066,426.79,69,252.38193983351744,1706,6,110,29963
10628,United Kingdom,Historical,EV sales,Buses,BEV,2022,Vehicles,440,55080.69232314057,440.5243396539568,6.429923858851491,1532,312.53,77,150.98,2368,4.547336098983838,167,50175.20129238644
10629,United Kingdom,Historical,EV stock,Buses,BEV,2022,Vehicles,1800,65315,442,4.31,2484,439.17,57.874816821733,144.8,1109,3,189,44204
10630,United Kingdom,Historical,EV sales share,Trucks,EV,2022,percent,1.10000002384186,71699,533,4.98,583.166073384034,236.23,79,146.22265999402453,1580,3,143,50174.98581745558
10631,United Kingdom,Historical,EV stock share,Trucks,EV,2022,percent,0.129999995231628,40777,190.41483591485814,5.9,1865.2988096170543,84.14,48,301.89,1930,7,147,50175.40331951008
10632,United Kingdom,Historical,EV charging points,EV,Publicly available fast,2022,charging points,6900,79018,289,6.22,1306.8983419201095,95.72,50,173.01,2316,7,174,63228
10633,United Kingdom,Historical,EV charging points,EV,Publicly available slow,2022,charging points,30000,42109,140.88975064146615,11.77,2550.599160645663,153.46411559606804,73,593.5,1748.115154514743,4.44497149141292,187.62722630534063,70795
10634,United Kingdom,Historical,EV stock share,Cars,EV,2022,percent,2.90000009536743,55080.73254905929,183,6.511424814420851,2635,192.88,79,431.69,2093,4,296,50175.19891108142
10635,United Kingdom,Historical,EV sales share,Vans,EV,2022,percent,6.19999980926514,32454,256.7314369099461,9.97,4370,265.7,51.38269790011125,248.50411033090552,1273,7,223,18376
10636,United Kingdom,Historical,EV stock share,Vans,EV,2022,percent,0.779999971389771,54406,111,3.33,2140.441138231627,43.56,30,270.27,1750.192869461042,6,261,87262
10637,United Kingdom,Historical,EV sales share,Cars,EV,2022,percent,23,55081.23476857368,540,1.44,2316,500.26,99,183.33,1214,7,186.69648660871366,39762
10638,United Kingdom,Historical,EV sales share,Buses,EV,2022,percent,6.5,59005,367,6.430836859670165,2907,426.75,48.731081415166855,130.79,1799,5,171,25993
10639,United Kingdom,Historical,EV stock share,Buses,EV,2022,percent,2.70000004768372,38467,463,11.3,2466,456.7,31,66.95,1331,4.4982357507004895,198,42482
10640,United Kingdom,Historical,EV stock share,Buses,EV,2023,percent,4.5,40206,583,1.93,4420,1030.74,28,48.03,2494,4.50218809087434,204,23586
10641,United Kingdom,Historical,EV sales share,Buses,EV,2023,percent,17,52665,208,6.15,4755,395.62,89,427.88,2429,5,111,63503
10642,United Kingdom,Historical,EV sales share,Cars,EV,2023,percent,24,50024,271,7.96,296,32.09,51.669238677675494,247.60989282337167,1128,2,186.94644721545674,50175.28781997904
10643,United Kingdom,Historical,EV stock share,Vans,EV,2023,percent,1.29999995231628,30721,283,9.52,2053.502535343296,204.67,56,197.88,1934,4,249,50175.54062106806
10644,United Kingdom,Historical,EV sales share,Vans,EV,2023,percent,6.5,37926,446,7.8,2281,406.93,93,208.52,1157,2,251,11922
10645,United Kingdom,Historical,EV stock share,Cars,EV,2023,percent,5,66205,179,9.24,164,11.74,41,272.73397275313187,2415,4,256,84361
10646,United Kingdom,Historical,EV charging points,EV,Publicly available fast,2023,charging points,10000,58918,597,6.81,-440.1609542116048,149.97,60,100.5,2206,6,288,83101
10647,United Kingdom,Historical,EV charging points,EV,Publicly available slow,2023,charging points,43000,42568,399,11.92,1744,294.3311578915245,41,102.76,1854,6,115,53055
10648,United Kingdom,Historical,EV stock share,Trucks,EV,2023,percent,0.310000002384186,58618,578,8.15,814,188.2,63.3434692049174,96.89,1209,7,94,12872
10649,United Kingdom,Historical,EV sales share,Trucks,EV,2023,percent,2.70000004768372,34202,229,6.538161797943524,3595.98041706418,393.15,55,240.17,1370,4,162,97270
10650,United Kingdom,Historical,EV stock,Buses,BEV,2023,Vehicles,3000,61986,529,4.85,366,77.45,29,54.82,2264,4,90,50175.07558163112
10651,United Kingdom,Historical,EV sales,Buses,BEV,2023,Vehicles,1300,40095,354.73576556013325,10.85,1777.4952482458648,238.9,27,52.12,2303,2,187.79853503655377,50548
10652,United Kingdom,Historical,EV sales,Cars,PHEV,2023,Vehicles,140000,71725,359,7.76,362.67055345474955,13.64,37,103.06,1247,6,268,22976
10653,United Kingdom,Historical,EV stock,Cars,BEV,2023,Vehicles,980000,55085.52470477171,488,4.17,3299.3389588663904,618,47,67.094297201595,1747.1364183510768,3,226,19139
